0,F,無,無のタリスマン,気合の,<< >>,必殺増加,4,4,-4,0,0,,,
0,F,無,無のタリスマン,目潰しの,<< >>,致命必殺,10,0,0,2,2,,,
0,F,無,無のタリスマン,前のめりの,<< >>,全力攻撃,5,4,0,0,-4,,,
0,F,無,無のタリスマン,守りに入る,<< >>,防御布陣,2,0,4,-4,0,,,
0,F,無,無のタリスマン,守備寄りの,<< >>,専守防衛,,-6,2,0,0,,,
0,F,無,無のタリスマン,小遣い稼ぎの,<< >>,トレハン,2,-2,0,2,1,,,
0,F,無,無のタリスマン,マジカル,<< >>,魔術放射,4,0,3,1,0,,,
0,F,無,無のタリスマン,一服盛った,<< >>,毒気放射,3,-4,0,0,3,,,
0,F,無,無のタリスマン,駆け足の,<< >>,イベイド,5,0,0,6,0,,,
0,F,無,無のタリスマン,包帯巻きの,<< >>,自己治癒,4,0,6,-3,0,,,
0,F,無,無のタリスマン,ダテメガネの,<< >>,奇襲警戒,5,0,0,-3,-2,,,
0,F,無,無のタリスマン,膝に矢受けた,<< >>,奇襲戦法,5,-6,0,-12,0,,,
0,F,無,無のタリスマン,頭に矢受けた,<< >>,暴走攻撃,5,0,-12,-6,-4,,,
0,F,無,無のタリスマン,働きたくない,<< >>,サボリ癖,,-8,-8,-8,-2,,,
1,E,力,力のタリスマン,壁ドン,<<,城壁崩し,20,16,0,0,-4,,,
1,E,力,力のタリスマン,レンガの,<<,城壁構築,20,2,6,-4,0,,,
1,E,力,力のタリスマン,投石の,<<,遠隔攻撃,,-6,0,-12,0,,,
1,E,力,力のタリスマン,タフな,<<,特攻防御,5,0,12,-20,0,,,
1,E,力,力のタリスマン,鉄拳の,<<,カブト割,5,6,0,0,-4,器,,
1,E,力,力のタリスマン,勇み足の,<<,反撃耐性,15,12,0,-16,0,,,
1,E,力,力のタリスマン,食いしばる,>>,リカバリ,5,10,0,0,1,,,
1,E,力,力のタリスマン,人間賛歌,>>,人間活性,5,2,0,2,0,,,
1,E,力,力のタリスマン,剣壊しの,>>,攻撃削減,5,4,0,-4,0,騎,,
1,E,力,力のタリスマン,盾壊しの,>>,防御削減,5,-4,4,0,0,騎,,
1,E,力,力のタリスマン,脚壊しの,>>,速度削減,5,0,0,4,-4,獣,,
1,E,力,力のタリスマン,頭壊しの,>>,知力削減,5,0,-4,0,2,魔,,
1,E,力,力のタリスマン,腹壊しの,>>,師団弱体,4,-8,-8,-8,-2,蟲,,
1,E,力,力のタリスマン,腰壊しの,>>,麻痺攻撃,2,0,4,-4,0,器,,
1,E,技,技のタリスマン,技ありの,<<,必殺増加,6,5,0,10,0,,,
1,E,技,技のタリスマン,テクニカルな,<<,側面攻撃,1,4,0,6,0,,,
1,E,技,技のタリスマン,先手必勝の,<<,速度布陣,4,2,-2,6,0,飛,,
1,E,技,技のタリスマン,アゲアゲの,<<,攻撃布陣,4,0,4,0,-2,死,,
1,E,技,技のタリスマン,倍返し,<<,報復の牙,2,6,4,0,0,,,
1,E,技,技のタリスマン,病は気から,<<,毒化攻撃,2,4,0,4,0,,,
1,E,技,技のタリスマン,鶴翼の陣,<<,守勢転化,2,0,10,0,0,人,,
1,E,技,技のタリスマン,我慢強い,<< >>,必殺耐性,5,0,4,0,0,,,
1,E,技,技のタリスマン,生存本能,<< >>,致命耐性,10,0,4,0,0,,,
1,E,技,技のタリスマン,点検ヨシ,<< >>,武具研磨,5,4,4,0,0,,,
1,E,技,技のタリスマン,軽やか,>>,パリング,5,0,-2,4,0,,,
1,E,技,技のタリスマン,回し受け,>>,ブロック,10,0,4,-2,0,,,
1,E,技,技のタリスマン,否定する,>>,対術障壁,25,0,2,-2,4,,,
1,E,技,技のタリスマン,弱点付与,>>,強制異常,2,-4,-4,4,0,,,
1,E,知,知恵のタリスマン,火打石の,<<,火炎放射,5,4,0,-4,0,氷,火,
1,E,知,知恵のタリスマン,霧吹きの,<<,水流放射,5,0,-4,4,0,炎,水,
1,E,知,知恵のタリスマン,氷つぶての,<<,氷撃放射,5,-4,0,0,4,雷,水,
1,E,知,知恵のタリスマン,ピリっとくる,<<,雷撃放射,5,0,-6,6,0,海,風,
1,E,知,知恵のタリスマン,ピカピカの,<<,神術放射,5,-6,6,-8,0,魔,光,
1,E,知,知恵のタリスマン,小悪魔の,<<,魔術放射,5,6,-12,0,0,神,闇,
1,E,知,知恵のタリスマン,方円の陣,<<,知勢転化,2,0,0,0,4,樹,,
1,E,知,知恵のタリスマン,とんちの,>>,知力布陣,4,0,0,1,4,,,
1,E,知,知恵のタリスマン,コレクター,>>,トレハン,4,0,0,3,1,器,,
1,E,知,知恵のタリスマン,炎を,>>,火属活性,4,-4,8,4,0,,火,
1,E,知,知恵のタリスマン,氷を,>>,水属活性,4,8,-4,4,0,,水,
1,E,知,知恵のタリスマン,風を,>>,風属活性,4,4,8,-4,0,,風,
1,E,知,知恵のタリスマン,土を,>>,土属活性,4,4,0,8,-4,,土,
1,E,知,知恵のタリスマン,光を,>>,光属活性,4,-4,8,0,4,,光,
1,E,獣,獣性のタリスマン,野獣の,<<,反撃耐性,15,4,4,0,-3,,,
1,E,獣,獣性のタリスマン,雑食の,<<,吸血攻撃,2,8,0,2,-4,蟲,,
1,E,獣,獣性のタリスマン,ハイエナの,<<,報復の牙,4,4,0,14,-2,獣,,
1,E,獣,獣性のタリスマン,鋒矢の陣,<<,速勢転化,2,0,0,10,0,獣,,
1,E,獣,獣性のタリスマン,たのしい,<< >>,全力攻撃,15,6,-6,4,0,夜,,
1,E,獣,獣性のタリスマン,みんなの,<< >>,全体治癒,2,0,6,0,2,,,
1,E,獣,獣性のタリスマン,わくわく,<< >>,戦意高揚,10,5,5,0,0,,,
1,E,獣,獣性のタリスマン,上腕二頭筋,>>,堅守体躯,5,6,6,-24,0,,,
1,E,獣,獣性のタリスマン,獣狩りの,>>,側面攻撃,3,2,0,6,0,獣,,
1,E,獣,獣性のタリスマン,ベジタリアン,>>,自己治癒,6,0,6,0,0,樹,,
1,E,獣,獣性のタリスマン,餓狼の,>>,狂奔の牙,4,12,0,6,-4,,,
1,E,獣,獣性のタリスマン,フレンド,>>,不殺の誓,,6,6,4,0,,,
1,E,獣,獣性のタリスマン,アニマル,>>,獣族活性,4,5,0,5,0,,,
1,E,獣,獣性のタリスマン,デスゲーム,>>,自決自爆,15,15,-15,0,0,死,,
1,E,邪,邪鬼のタリスマン,ゴブリン,<<,致命必殺,10,-6,2,2,-8,女,,
1,E,邪,邪鬼のタリスマン,コボルド,<<,側面攻撃,3,-3,0,6,-3,獣,,
1,E,邪,邪鬼のタリスマン,オーク,<<,反撃耐性,10,0,6,-8,-4,騎,,
1,E,邪,邪鬼のタリスマン,三種の,<<,撃破金運,3,3,3,3,3,,,
1,E,邪,邪鬼のタリスマン,孕み,<<,反撃倍加,1,0,6,-4,0,,,
1,E,邪,邪鬼のタリスマン,魚鱗の陣,<<,攻勢転化,2,10,0,0,0,陸,,
1,E,邪,邪鬼のタリスマン,全力スルー,<< >>,標的後逸,,0,20,-16,-4,,,
1,E,邪,邪鬼のタリスマン,やる気出す,<< >>,戦意高揚,10,0,0,6,0,,,
1,E,邪,邪鬼のタリスマン,有り金溶けた,<< >>,思考停止,,4,4,4,-12,,,
1,E,邪,邪鬼のタリスマン,闇を,>>,闇属活性,4,8,-4,0,4,,闇,
1,E,邪,邪鬼のタリスマン,邪鬼眼の,>>,毒化攻撃,4,0,4,8,-2,,,
1,E,邪,邪鬼のタリスマン,雑魚敵,>>,戦術障壁,10,8,-6,0,0,,,
1,E,邪,邪鬼のタリスマン,シャドー,>>,無形体躯,5,-4,4,-4,0,,,
1,E,邪,邪鬼のタリスマン,アシスト,>>,戦術補助,10,0,6,2,0,,,
1,E,異,異形のタリスマン,弱酸性,<<,強酸放射,3,10,-10,0,2,,,
1,E,異,異形のタリスマン,泥沼の,<<,陸生弱体,5,0,5,10,0,,,
1,E,異,異形のタリスマン,童心に帰る,<<,知力弱体,8,0,-15,0,4,,,
1,E,異,異形のタリスマン,腹筋崩壊の,<<,戦術妨害,10,-12,8,2,-4,,,
1,E,異,異形のタリスマン,石の,<<,特攻防御,10,0,4,-10,0,毒,,
1,E,異,異形のタリスマン,スクリュー,<<,カブト割,5,12,0,6,-4,海,,
1,E,異,異形のタリスマン,カーブ,<<,側面攻撃,3,4,4,0,0,男,,
1,E,異,異形のタリスマン,スプリット,<<,多段攻撃,1,0,0,-16,0,,,
1,E,異,異形のタリスマン,パーム,<<,確率追撃,20,-8,0,8,0,,,
1,E,異,異形のタリスマン,強酸性,>>,強酸砲弾,1,5,-10,0,2,,,
1,E,異,異形のタリスマン,女たらし,>>,夜行生物,15,6,-6,4,-4,女,,
1,E,異,異形のタリスマン,貫き通す,>>,貫通攻撃,,-16,0,-16,0,,,
1,E,異,異形のタリスマン,仮面の,>>,日中適応,,8,-8,0,0,,,
1,E,異,異形のタリスマン,吸い込む,>>,前進防御,,0,8,-8,0,,,
2,E,陸,陸のタリスマン,斬鉄の,<<,カブト割,10,15,0,-10,0,器,,
2,E,陸,陸のタリスマン,頭粉砕の,<<,知力削減,8,0,0,0,4,,,
2,E,陸,陸のタリスマン,食い破る,<<,狂奔の牙,,8,6,0,-2,,,
2,E,陸,陸のタリスマン,剣粉砕の,<<,攻撃削減,8,16,0,0,0,,,
2,E,陸,陸のタリスマン,盾粉砕の,<<,防御削減,8,0,16,0,0,,,
2,E,陸,陸のタリスマン,軽戦士の,<<,攻撃布陣,6,6,0,12,0,,,
2,E,陸,陸のタリスマン,重戦士の,<<,防御布陣,6,2,14,-6,0,,,
2,E,陸,陸のタリスマン,百発二十中の,<<,確率追撃,20,12,0,-4,0,神,,
2,E,陸,陸のタリスマン,脚粉砕の,<<,速度削減,8,0,0,16,0,,,
2,E,陸,陸のタリスマン,十字の傷の,<<,不殺の誓,,12,-3,10,-3,魔,,
2,E,陸,陸のタリスマン,剣折れた,<< >>,戦術妨害,15,-6,1,0,0,騎,,
2,E,陸,陸のタリスマン,行軍,>>,陸生活性,5,10,12,-2,0,,,
2,E,陸,陸のタリスマン,復讐者,>>,報復の牙,8,14,8,0,-2,人,,
2,E,陸,陸のタリスマン,騎士見習いの,>>,騎士活性,5,3,3,1,1,,,
2,E,海,海のタリスマン,嫁の,<<,男性弱体,7,0,6,-4,-6,男,,
2,E,海,海のタリスマン,触手好きの,<<,女性弱体,7,-4,-4,12,0,女,,
2,E,海,海のタリスマン,ビーチで,<<,背水の陣,10,8,8,0,0,,,
2,E,海,海のタリスマン,スイカ割りの,<<,カブト割,10,14,0,0,-6,樹,,
2,E,海,海のタリスマン,水鉄砲,<< >>,水流放射,4,0,0,8,0,炎,,
2,E,海,海のタリスマン,プランクトン,<< >>,対象治癒,16,6,6,0,0,,,
2,E,海,海のタリスマン,水着,<< >>,男性活性,5,0,-6,12,3,男,,
2,E,海,海のタリスマン,下着,<< >>,戦意高揚,15,4,-16,0,6,,,
2,E,海,海のタリスマン,ウェーイ,<< >>,特攻防御,10,0,14,0,-6,,,
2,E,海,海のタリスマン,大海原,>>,海洋活性,5,0,4,0,2,,,
2,E,海,海のタリスマン,海賊の,>>,トレハン,6,6,0,0,3,海,,
2,E,海,海のタリスマン,お宝,>>,撃破金運,4,10,0,4,-2,,,
2,E,海,海のタリスマン,表面張力,>>,パリング,10,6,10,0,0,,,
2,E,海,海のタリスマン,母なる海の,>>,人間活性,5,0,12,0,2,炎,,
2,E,空,空のタリスマン,翼を広げた,<<,速勢転化,3,0,0,14,0,,,
2,E,空,空のタリスマン,軍師の,<<,師団弱体,5,-5,0,0,5,人,,
2,E,空,空のタリスマン,博士号の,<<,知力支配,2,-2,0,-2,2,,,
2,E,空,空のタリスマン,ジェットの,<<,速度支配,5,-2,-2,0,0,,,
2,E,空,空のタリスマン,色即是空,<<,無形体躯,5,-6,6,0,-6,,,
2,E,空,空のタリスマン,レーサー,<<,遠隔攻撃,,-10,0,0,0,超,,
2,E,空,空のタリスマン,見切り,<< >>,イベイド,10,-6,0,24,-6,,,
2,E,空,空のタリスマン,未確認,<< >>,闇雲攻撃,,7,0,5,-3,,,
2,E,空,空のタリスマン,飛び回る,>>,飛行活性,5,2,0,6,0,,,
2,E,空,空のタリスマン,大気汚染の,>>,飛行弱体,7,-12,-8,-4,-4,飛,,
2,E,空,空のタリスマン,指導者の,>>,師団活性,3,3,3,0,1,人,,
2,E,空,空のタリスマン,ニョキニョキ,>>,蟲族支配,3,-4,0,4,-6,女,,
2,E,空,空のタリスマン,飛行物体,>>,矮小体躯,5,-6,-6,6,0,,,
2,E,空,空のタリスマン,マッパの,>>,確率追撃,40,-6,0,12,0,夜,,
2,E,闘,闘争のタリスマン,花見酒で,<<,日中適応,,4,4,12,0,樹,,
2,E,闘,闘争のタリスマン,月見酒で,<<,夜戦適応,,4,0,12,4,夜,,
2,E,闘,闘争のタリスマン,挑戦者,<<,勇猛果敢,,18,0,-8,0,,,
2,E,闘,闘争のタリスマン,狂い咲く,<<,狂奔の牙,6,16,8,0,-4,,,
2,E,闘,闘争のタリスマン,渾身の,<<,乾坤一擲,10,0,6,12,-20,,,
2,E,闘,闘争のタリスマン,地砕き,<<,致命必殺,15,20,-8,8,-2,陸,,
2,E,闘,闘争のタリスマン,一杯,<< >>,必殺増加,10,6,0,14,0,,,
2,E,闘,闘争のタリスマン,護身,<< >>,専守防衛,,-3,10,-3,0,,,
2,E,闘,闘争のタリスマン,研ぎ師,>>,武具研磨,10,14,0,14,0,,,
2,E,闘,闘争のタリスマン,姫はじめ,>>,男性活性,5,6,0,10,-4,女,,
2,E,闘,闘争のタリスマン,花魁の,>>,女性活性,5,15,0,-6,3,男,,
2,E,闘,闘争のタリスマン,桜吹雪の,>>,樹霊活性,5,10,0,10,0,,,
2,E,闘,闘争のタリスマン,唐竹割り,>>,カブト割,10,14,-2,0,0,器,,
2,E,闘,闘争のタリスマン,流れ星,>>,扇形攻撃,,-20,0,-20,0,,,
2,E,信,信念のタリスマン,心頭滅却,<<,凍結攻撃,15,-8,0,15,2,炎,,
2,E,信,信念のタリスマン,奇跡の,<<,リカバリ,10,5,-5,5,0,,,
2,E,信,信念のタリスマン,ブースター,<< >>,術式増幅,5,1,0,6,3,,,
2,E,信,信念のタリスマン,ステッキ,<< >>,バリアー,1,0,8,0,3,,,
2,E,信,信念のタリスマン,祈り,>>,全体治癒,3,0,2,0,4,,,
2,E,信,信念のタリスマン,神託,>>,運命改変,3,10,10,0,4,,,
2,E,信,信念のタリスマン,天罰の,>>,神術砲弾,1,6,2,-2,1,,,
2,E,信,信念のタリスマン,魔砲の,>>,魔術砲弾,1,8,-4,0,3,,,
2,E,信,信念のタリスマン,死者狩り,>>,夜戦適応,,8,8,0,0,死,,
2,E,信,信念のタリスマン,生者狩り,>>,日中適応,,0,0,8,4,人,,
2,E,信,信念のタリスマン,炎の鼓舞,>>,炎霊活性,6,6,0,0,3,樹,火,
2,E,信,信念のタリスマン,稲妻の鼓舞,>>,雷霊活性,6,0,0,6,3,海,風,
2,E,信,信念のタリスマン,氷の鼓舞,>>,氷霊活性,6,0,6,0,3,蟲,水,
2,E,信,信念のタリスマン,ステーキ,>>,ブロック,10,8,12,0,0,獣,,
2,E,苦,苦悶のタリスマン,猛毒の,<<,毒気放射,6,8,0,4,-3,人,,
2,E,苦,苦悶のタリスマン,殺虫剤の,<<,蟲族弱体,6,16,4,-6,0,蟲,,
2,E,苦,苦悶のタリスマン,暗殺の,<<,側面攻撃,6,12,0,8,-4,騎,,
2,E,苦,苦悶のタリスマン,ドーピングの,<<,撃破金運,4,8,8,4,-4,,,
2,E,苦,苦悶のタリスマン,削り取る,<<,解除攻撃,,-8,0,-6,0,,,
2,E,苦,苦悶のタリスマン,泥棒,<<,トレハン,4,4,-3,6,0,人,,
2,E,苦,苦悶のタリスマン,毒手の,<< >>,毒化攻撃,8,12,0,8,0,,,
2,E,苦,苦悶のタリスマン,不意打ちの,<< >>,奇襲戦法,10,0,0,12,3,,,
2,E,苦,苦悶のタリスマン,察知する,<< >>,奇襲警戒,10,0,0,12,3,,,
2,E,苦,苦悶のタリスマン,最高にハイな,<< >>,狂戦士化,15,4,4,4,-4,,,
2,E,苦,苦悶のタリスマン,薔薇トゲの,>>,反撃耐性,15,10,8,-4,0,蟲,,
2,E,苦,苦悶のタリスマン,狙撃兵,>>,遠隔攻撃,,8,-8,0,0,獣,,
2,E,苦,苦悶のタリスマン,過剰摂取の,>>,毒性活性,5,10,0,0,-6,,,
2,E,苦,苦悶のタリスマン,痺れキノコ,>>,麻痺攻撃,1,4,-4,6,0,,,
2,E,幻,幻想のタリスマン,幻惑の,<<,対術結界,10,0,-4,12,3,,,
2,E,幻,幻想のタリスマン,銃騎兵殺しの,<<,砲撃障壁,15,12,4,0,0,騎,,
2,E,幻,幻想のタリスマン,機械音痴の,<<,器兵弱体,7,15,0,0,-6,器,,
2,E,幻,幻想のタリスマン,白昼夢,<< >>,無形体躯,10,-16,8,0,-6,,,
2,E,幻,幻想のタリスマン,映画,<< >>,自決自爆,20,0,-12,12,0,海,,
2,E,幻,幻想のタリスマン,分身殺法,>>,多段攻撃,1,10,-5,10,0,,,
2,E,幻,幻想のタリスマン,カーテン,>>,対術障壁,25,0,6,3,1,,,
2,E,幻,幻想のタリスマン,エアバッグの,>>,自爆障壁,25,4,12,0,0,炎,,
2,E,幻,幻想のタリスマン,かく乱する,>>,速度布陣,5,-4,2,12,0,,,
2,E,幻,幻想のタリスマン,除霊師,>>,解呪治療,,4,0,0,4,死,,
2,E,幻,幻想のタリスマン,マッサージ師,>>,麻痺治療,,0,4,6,0,蟲,,
2,E,幻,幻想のタリスマン,修復師,>>,削減治療,,0,8,0,2,,,
2,E,幻,幻想のタリスマン,幻獣使いの,>>,獣族活性,5,4,0,8,2,獣,,
2,E,幻,幻想のタリスマン,っぽくみえる,>>,リカバリ,10,3,6,0,1,,,
3,D,巨,巨人のタリスマン,鎧の,<<,パリング,15,0,16,-6,0,,,
3,D,巨,巨人のタリスマン,巨翼の,<<,イベイド,20,12,0,6,0,,,
3,D,巨,巨人のタリスマン,前向きに,<<,前進防御,,4,11,0,0,蟲,,
3,D,巨,巨人のタリスマン,破軍の,<<,師団弱体,6,12,6,0,0,騎,,
3,D,巨,巨人のタリスマン,巨拳の,<<,カブト割,15,18,0,-8,0,獣,,
3,D,巨,巨人のタリスマン,進撃の,<<,勇猛果敢,,20,0,0,0,陸,,
3,D,巨,巨人のタリスマン,巨大な,<< >>,堅守体躯,10,0,12,-10,0,,,
3,D,巨,巨人のタリスマン,鋼の,<< >>,必殺耐性,15,5,10,-4,0,,,
3,D,巨,巨人のタリスマン,頑強の,<< >>,致命耐性,25,14,15,7,2,,,
3,D,巨,巨人のタリスマン,大再生の,<< >>,自己治癒,12,0,9,-2,-2,毒,,
3,D,巨,巨人のタリスマン,防衛圏,>>,専守防衛,,15,15,-2,1,,,
3,D,巨,巨人のタリスマン,後ろ向きな,>>,前進防御,,0,11,4,0,毒,,
3,D,巨,巨人のタリスマン,ぶちかまし,>>,全力攻撃,30,8,16,0,0,獣,,
3,D,巨,巨人のタリスマン,巨大怪獣,>>,巨人狩り,15,15,0,0,-15,器,,
3,D,悪,悪魔のタリスマン,闇医者の,<<,全体治癒,4,0,4,1,6,,,
3,D,悪,悪魔のタリスマン,背後の,<<,奇襲戦法,12,5,0,10,0,,,
3,D,悪,悪魔のタリスマン,姑息な,<<,標的後逸,,-5,0,1,0,,,
3,D,悪,悪魔のタリスマン,地下王国の,<<,撃破金運,5,6,0,0,-6,人,,
3,D,悪,悪魔のタリスマン,飲まずには,<<,解毒治療,,6,0,0,-4,男,,
3,D,悪,悪魔のタリスマン,野戦軍医の,<< >>,平等治癒,3,3,0,6,2,,,
3,D,悪,悪魔のタリスマン,光合成の,<< >>,日中再生,16,0,6,0,6,,,
3,D,悪,悪魔のタリスマン,月兎の,<< >>,夜間再生,16,6,0,6,0,,,
3,D,悪,悪魔のタリスマン,酒……！,<< >>,グルメ魂,1,4,0,0,-8,,,
3,D,悪,悪魔のタリスマン,いられない,<< >>,暴走攻撃,5,-8,-8,-8,-4,,,
3,D,悪,悪魔のタリスマン,悪魔神官,>>,魔族医療,6,5,5,0,1,,,
3,D,悪,悪魔のタリスマン,看破力,>>,奇襲警戒,12,0,11,0,4,,,
3,D,悪,悪魔のタリスマン,大怪盗,>>,トレハン,8,-4,4,5,0,騎,,
3,D,悪,悪魔のタリスマン,悪魔的,>>,魔族活性,7,8,0,0,4,人,,
3,D,造,造魔のタリスマン,腹マイトの,<<,自決自爆,20,10,-10,0,0,器,,
3,D,造,造魔のタリスマン,重機,<<,城壁崩し,35,12,0,4,0,,,
3,D,造,造魔のタリスマン,建築土の,<<,城壁構築,35,0,12,0,7,,,
3,D,造,造魔のタリスマン,展開する,<<,バリアー,2,-2,5,0,2,,,
3,D,造,造魔のタリスマン,弾幕射撃の,<<,砲撃結界,10,0,0,8,4,,,
3,D,造,造魔のタリスマン,スライミー,<<,無形体躯,10,-6,6,0,-6,,,
3,D,造,造魔のタリスマン,防弾ベストの,<< >>,砲撃障壁,20,9,19,2,2,,,
3,D,造,造魔のタリスマン,ジャマーの,<< >>,戦術妨害,20,-6,10,0,1,雷,,
3,D,造,造魔のタリスマン,迷宮の,<< >>,夜戦適応,,4,0,4,0,,,
3,D,造,造魔のタリスマン,キャンセラー,>>,対術結界,20,0,8,0,5,,,
3,D,造,造魔のタリスマン,詠唱阻止,>>,戦術障壁,20,0,16,5,7,,,
3,D,造,造魔のタリスマン,アルケミー,>>,武具研磨,20,0,5,0,1,器,,
3,D,造,造魔のタリスマン,整備士の,>>,削減治療,,6,0,6,0,器,,
3,D,造,造魔のタリスマン,心！,>>,異常耐性,,-4,-4,-4,2,,,
3,D,竜,竜のタリスマン,暴走する,<<,闇雲攻撃,,15,-4,7,-16,,,
3,D,竜,竜のタリスマン,財宝の,<<,トレハン,6,5,-2,5,0,竜,,
3,D,竜,竜のタリスマン,金翼の,<<,撃破金運,5,0,0,18,5,夜,,
3,D,竜,竜のタリスマン,ドラゴン,>>,竜鱗守護,25,16,16,-16,4,,,
3,D,竜,竜のタリスマン,竜姫,>>,竜族活性,6,4,0,1,0,,,
3,D,竜,竜のタリスマン,捨て身,>>,全力攻撃,30,28,-12,5,0,竜,,
3,D,竜,竜のタリスマン,竜撃,>>,反撃耐性,25,16,0,0,0,竜,,
3,D,竜,竜のタリスマン,乱れ打ち,>>,多段攻撃,2,-10,0,2,-5,,,
3,D,竜,竜のタリスマン,心臓喰い,>>,心核穿ち,10,9,-8,0,-4,,,
3,D,竜,竜のタリスマン,竜血の,>>,リカバリ,15,12,8,0,0,,,
3,D,竜,竜のタリスマン,放浪料理人,>>,グルメ魂,2,0,6,0,2,,,
3,D,竜,竜のタリスマン,咆哮する,>>,戦術結界,10,0,14,6,5,,,
3,D,竜,竜のタリスマン,暴竜拳,>>,必殺増加,15,6,12,0,0,飛,,
3,D,竜,竜のタリスマン,波濤拳,>>,遠隔攻撃,,16,0,0,0,人,,
3,D,歴,歴戦のタリスマン,勇気ある,<<,勇猛果敢,,15,15,0,0,死,,
3,D,歴,歴戦のタリスマン,飛翔する,<<,遠隔攻撃,,15,0,0,0,飛,,
3,D,歴,歴戦のタリスマン,怒りの,<<,反撃倍加,2,9,12,0,-2,,,
3,D,歴,歴戦のタリスマン,戦斧の,<<,カブト割,15,12,8,-4,0,獣,,
3,D,歴,歴戦のタリスマン,鉄腕の,<<,戦意高揚,15,15,0,5,4,,,
3,D,歴,歴戦のタリスマン,連撃,>>,確率追撃,50,8,1,8,0,器,,
3,D,歴,歴戦のタリスマン,聖撃,>>,必殺増加,15,12,-4,2,0,夜,,
3,D,歴,歴戦のタリスマン,魔の一撃,>>,致命必殺,20,12,2,-4,0,神,,
3,D,歴,歴戦のタリスマン,先導者,>>,人間活性,6,10,10,0,2,魔,,
3,D,歴,歴戦のタリスマン,マン,>>,堅守体躯,10,10,0,0,0,魔,,
3,D,凶,凶事のタリスマン,ヴァンプの,<<,吸血攻撃,5,10,10,0,0,人,,
3,D,凶,凶事のタリスマン,血清の,<<,解毒治療,,0,5,-5,3,毒,,
3,D,凶,凶事のタリスマン,ズル賢い,<<,資源工面,25,0,7,0,6,,,
3,D,凶,凶事のタリスマン,痺れ牙,>>,麻痺攻撃,2,8,0,10,0,,,
3,D,凶,凶事のタリスマン,リベンジャー,>>,報復の牙,10,-15,0,-10,5,,,
3,D,凶,凶事のタリスマン,感染者,>>,強制異常,5,-10,0,10,-2,,,
3,D,凶,凶事のタリスマン,サキュバス,>>,男性活性,6,3,0,5,3,男,,
3,D,凶,凶事のタリスマン,インキュバス,>>,女性活性,6,3,5,0,3,女,,
3,D,凶,凶事のタリスマン,処刑人,>>,カブト割,15,16,4,-10,0,死,,
3,D,蟲,蟲のタリスマン,炎を放つ,<<,大火炎陣,3,8,0,0,3,,,
3,D,蟲,蟲のタリスマン,水を飛ばす,<<,大水流陣,3,0,8,0,3,,,
